ISO3,Year,Total_Displacement,Total_Disaster_Displacements,Num_Disaster_Events,Max_Event_Displacement,Drought,Earthquake,Erosion,Extreme Temperature,Flood,Mass Movement,Mixed disasters,Sea level Rise,Storm,Volcanic activity,Wave action,Wildfire,tas_mean,tasmin_mean,tasmax_mean,pr_sum,pr_mean,tas_std,pr_std,tas_anomaly,pr_anomaly,Climate_PC1,Climate_PC2,Climate_PC3,Climate_PC4,Climate_PC5,Population,log_target
CAN,2018,196657,18833.0,28.0,4900.0,0.0,0.0,0.0,1.0,9.0,6.0,0.0,0.0,3.0,0.0,0.0,9.0,-7.5931315,-12.079636,-3.1214635,877257.4,35.97676,8.229316,37.419308,-0.7458873,-32802.812,-6.521157,3.563325,1.4083511,-3.4334533,-0.22169815,37072620.0,12.189221458446168
CAN,2019,203759,41581.0,38.0,11000.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,0.0,5.0,0.0,0.0,16.0,-7.268816,-11.685947,-2.864128,891194.6,36.548336,8.088704,34.664307,-0.42157173,-18865.562,-6.4396687,3.5995345,1.1856396,-1.9671311,-0.4659018,37618495.0,12.224698109653339
CHE,2000,85078,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.1633935,3.675893,10.68631,11169.301,132.96785,2.8968313,44.251965,0.16074467,727.04004,-1.9591005,0.76331854,-0.39614,0.3973734,1.4571133,7184250.0,11.35133551560147
CHE,2001,84108,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,6.5437503,2.918155,10.198512,11963.351,142.42084,2.8394568,39.228123,-0.45889854,1521.0898,-2.115956,0.7572244,-1.5113865,-0.67732066,1.0612807,7229854.0,11.339868855693082
CHE,2002,82161,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.161905,3.5874999,10.776488,12597.225,149.96696,2.8108704,41.98259,0.15925598,2154.9639,-1.8940059,0.81313324,-0.55867845,0.49315125,1.5592898,7284753.0,11.316448187052021
CHE,2003,74655,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,6.9505954,2.8392859,11.088393,8018.3003,95.455956,2.7759883,27.276138,-0.05205345,-2423.9604,-2.3093362,0.10444719,-0.41313374,-0.16505022,0.9913256,7339001.0,11.220646174821157
CHE,2004,66295,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,6.438095,2.7916667,10.109525,9734.2,115.88334,2.797393,32.705757,-0.56455374,-708.06055,-2.308359,0.4220048,-1.4520838,-1.0025574,0.797173,7389625.0,11.101884842528879
CHE,2005,62443,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,6.2357144,2.5199406,9.977381,8991.125,107.03721,2.8450792,28.442205,-0.7669344,-1451.1357,-2.4413078,0.29138386,-1.6967957,-1.4166822,0.5637088,7437115.0,11.042025434076557
CHE,2006,61035,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,6.9244046,3.164881,10.710418,10806.351,128.64702,2.8013954,31.468538,-0.07824421,364.08984,-2.136883,0.44334772,-0.75278974,-0.04094421,1.1974667,7483934.0,11.019219133011626
CHE,2007,56451,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.0110116,3.2604167,10.794048,11125.626,132.44792,2.806451,31.991251,0.00836277,683.36523,-2.0935113,0.4757303,-0.6420704,0.13726562,1.2820963,7551117.0,10.941145998533898
CHE,2008,63361,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,6.611607,2.9568453,10.2952385,11137.55,132.58989,2.7922602,43.052776,-0.39104176,695.28906,-2.1042383,0.75685304,-1.324485,-0.6099504,1.0867732,7647675.0,11.056619591646689
CHE,2009,63398,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,6.833334,3.164881,10.532144,10080.0,120.0,2.8101165,37.01807,-0.16931486,-362.26074,-2.1529124,0.5168859,-0.8343941,-0.26316208,1.1205701,7743831.0,11.057203367430262
CHE,2010,61759,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,5.7336307,2.2830355,9.205953,10247.426,121.993164,2.7978554,35.43938,-1.2690182,-194.83496,-2.442198,0.588199,-2.6819658,-2.2644506,0.3677986,7824909.0,11.031011184698658
CHE,2011,67348,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.4732146,3.5946429,11.383334,9043.65,107.6625,2.7970278,30.792711,0.4705658,-1398.6104,-2.0905654,0.23071896,0.3453561,0.8525695,1.4476542,7912398.0,11.117643333918332
CHE,2012,72472,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,6.828869,3.1348212,10.549405,11343.726,135.04436,2.7945526,35.448208,-0.17377996,901.46484,-2.0998776,0.58505934,-0.9746134,-0.18717892,1.1988174,7996861.0,11.190969357686424
CHE,2013,74614,13.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4255958,3.0193453,9.854465,11285.301,134.34882,2.78206,38.219505,-0.57705307,843.04004,-2.1819215,0.67538804,-1.6469135,-0.93329734,0.9426255,8089346.0,11.220096838365569
CHE,2014,83477,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.797917,4.213095,11.416667,10722.351,127.647026,2.8397377,41.395035,0.79526806,280.08984,-1.8336997,0.5935567,0.70044345,1.537943,1.8570538,8188649.0,11.332338403069931
CHE,2015,106086,360.0,0.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.751488,3.9357145,11.600596,8638.775,102.84256,2.8025634,30.792059,0.7488394,-1803.4854,-2.0387747,0.17409289,0.85075647,1.3363365,1.6115035,8282396.0,11.572014791176217
CHE,2016,113512,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.133631,3.5101192,10.787799,11449.0,136.29762,2.7888496,39.238777,0.1309824,1006.73926,-1.981931,0.65188587,-0.48530447,0.37260455,1.4451818,8373338.0,11.639672646789617
CHE,2017,116820,160.0,1.0,160.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.267262,3.4657743,11.099109,10806.875,128.65327,2.8184884,40.659122,0.26461315,364.61426,-1.9738069,0.6241483,-0.19133082,0.57269806,1.4921722,8451840.0,11.668398127735713
CHE,2018,118836,18.0,2.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.064584,4.2452383,11.916369,8936.625,106.38839,2.8570087,31.977348,1.061935,-1505.6357,-1.9382703,0.21127592,1.3475115,1.9252287,1.8442768,8514329.0,11.685508085232328
CHE,2019,121409,10.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7029767,3.8666668,11.571429,10748.475,127.95804,2.829501,42.211235,0.7003279,306.21387,-1.8515555,0.6189928,0.53924674,1.3645506,1.7967905,8575280.0,11.706928526538022
CHL,2000,429,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.369192,3.9522855,12.825683,85139.234,64.49942,3.8039324,67.01118,-0.5913086,7577.375,-2.0577407,1.3373967,-1.4535155,-0.6583137,-0.22300033,15503635.0,6.063785208687608
CHL,2001,449,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.664065,4.1466165,13.222702,82069.95,62.174206,3.8390095,62.769287,-0.29643536,4508.0938,-2.0303543,1.1760024,-0.7784438,-0.30335656,0.029326187,15683849.0,6.1092475827643655
CHL,2002,426,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.495783,4.0408206,12.989375,101770.36,77.098755,3.943328,72.445435,-0.46471786,24208.5,-1.9434196,1.7415332,-2.1633575,0.59093887,-0.6038962,15857925.0,6.056784013228625
CHL,2003,520,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.990758,4.3662753,13.657065,79784.836,60.443054,3.7606022,63.34978,0.030257225,2222.9766,-1.9388535,1.106873,-0.11944323,0.15577556,0.34058496,16024752.0,6.255750041753367
CHL,2004,641,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,9.252513,4.6902776,13.857746,79301.945,60.07723,3.53779,62.22334,0.2920122,1740.0859,-1.8535442,1.001257,0.3070365,0.61622167,0.5809115,16187322.0,6.464588303689961
CHL,2005,908,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.740265,4.2295265,13.291718,87139.76,66.01497,3.6868086,69.344185,-0.22023582,9577.898,-1.9215254,1.3624994,-0.97082597,0.14677195,0.018468035,16348778.0,6.812345094177479
CHL,2006,1469,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,9.091786,4.501673,13.723232,92797.34,70.30102,3.7794302,72.32807,0.13128567,15235.484,-1.7985555,1.508947,-0.6929591,1.133377,0.09822084,16509195.0,7.293017679772782
CHL,2007,1882,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,8.379154,3.8064585,12.991547,64029.05,48.506855,3.6190498,50.409473,-0.5813465,-13532.809,-2.2387788,0.5890862,-0.25614297,-1.9164985,0.3110296,16671581.0,7.5406215286571525
CHL,2008,2482,43000.0,0.0,23000.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.1420145,4.4011993,13.922879,83101.85,62.955948,3.6195862,62.80226,0.18151379,5539.992,-1.8770621,1.1013585,-0.076448895,0.6449852,0.37836656,16838988.0,7.817222785508166
CHL,2009,2037,700.0,0.0,700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.951951,4.2142234,13.731692,81181.49,61.501133,3.7844448,63.981354,-0.00854969,3619.6328,-1.9431723,1.15132,-0.2585263,0.1692178,0.27080733,17009731.0,7.61972421378267
CHL,2010,1884,2000000.0,0.0,2000000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.687242,3.9832575,13.431465,70021.42,53.046535,3.6707857,53.119602,-0.27325916,-7540.4375,-2.1238523,0.7289234,-0.07529533,-0.9867278,0.358031,17181464.0,7.541683099882111
CHL,2011,2025,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.976364,4.4055367,13.588252,72746.31,55.11084,3.5684164,53.514847,0.015863419,-4815.547,-2.0224874,0.733127,0.23335063,-0.28431106,0.509636,17351816.0,7.613818684808629
CHL,2012,2045,7300.0,0.0,7000.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.084255,4.6053157,13.606326,76459.3,57.92371,3.766659,59.748035,0.1237545,-1102.5625,-1.9541087,0.9675287,0.22764146,0.12628996,0.47632462,17519119.0,7.6236419465115715
CHL,2013,2154,3600.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,9.194527,4.556061,13.874874,71100.17,53.863766,3.592943,55.591843,0.23402596,-6461.6875,-1.9571496,0.7404575,0.6907093,0.009197121,0.7144294,17687006.0,7.675546002537848
CHL,2014,2335,984345.0,0.0,972000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.005954,4.5983586,13.456181,73315.695,55.54219,3.7562025,55.673462,0.04545307,-4246.164,-2.0163903,0.8311756,0.27736652,-0.20542933,0.48746392,17864195.0,7.756195343948118
CHL,2015,2895,1047100.0,0.0,1000000.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,9.268838,4.849861,13.731055,76096.64,57.648968,3.835645,57.629436,0.3083372,-1465.2188,-1.9321872,0.91419405,0.5684648,0.44255468,0.58485484,18047625.0,7.971085753505607
CHL,2016,4948,15620.0,2.0,15000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.363971,4.792677,13.977077,60086.586,45.52014,3.6869986,47.719402,0.40347004,-17475.273,-2.0239034,0.39736396,1.6176088,-0.35492942,1.070063,18267221.0,8.506940814951886
CHL,2017,97010,9056.0,6.0,6100.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.336376,4.888466,13.82697,80652.11,61.100082,3.730302,59.84231,0.37587547,3090.25,-1.8691152,1.005787,0.4042135,0.84961164,0.5414327,18558868.0,11.482579653117847
CHL,2018,301130,2590.0,6.0,2500.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.071168,4.568081,13.615784,69433.89,52.601437,3.6792068,51.36261,0.11066723,-8127.9688,-2.0388641,0.6498687,0.5979482,-0.3170757,0.6299043,18893191.0,12.615300664998866
CHL,2019,465352,3890.0,14.0,1200.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,9.143851,4.6576266,13.673863,65009.16,49.249363,3.730901,51.22446,0.18335056,-12552.699,-2.0412676,0.58270085,0.97657484,-0.4600798,0.79297596,19197744.0,13.050551536353579
CHN,2000,294119,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,6.9774337,1.042898,12.930682,587669.8,49.870148,8.55805,53.182346,-0.48818588,-228.6875,-3.4018683,3.2933571,0.3743636,-1.1072526,-1.774244,1262645000.0,12.591743126310158
CHN,2001,295321,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.3306413,1.3156277,13.365334,561646.5,47.66179,8.509551,54.52298,-0.1349783,-26252.0,-3.300833,2.9805572,2.3421028,-2.0701473,-0.61743593,1271850000.0,12.595821565464947
CHN,2002,297278,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.5589714,1.5992957,13.539281,612160.06,51.948406,8.402429,55.227657,0.09335184,24261.562,-3.2068584,3.5375178,0.0052841594,1.4766524,-2.1629772,1280400000.0,12.602426370769875
CHN,2003,299386,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.242044,1.3643774,13.140049,582195.6,49.405605,8.272828,46.536335,-0.22357559,-5702.875,-3.3536685,2.9935129,1.067464,-0.93943787,-1.3806549,1288400000.0,12.609492329851301
CHN,2004,299402,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.548372,1.5410465,13.576383,548493.06,46.545578,8.3116,43.965237,0.08275223,-39405.438,-3.3103414,2.527498,3.3870978,-2.4609563,-0.04041767,1296075000.0,12.609545770957546
CHN,2005,301107,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.202107,1.3794397,13.044333,577064.5,48.970173,8.42413,50.70434,-0.2635126,-10834.0,-3.3492868,3.0656846,1.294272,-1.3423995,-1.2382485,1303720000.0,12.615224283362966
CHN,2006,301115,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.7268863,1.786614,13.687806,556323.56,47.21008,8.408801,50.557255,0.2612667,-31574.938,-3.2183325,2.7732198,3.2728162,-1.6632078,-0.16260953,1311020000.0,12.61525085155022
CHN,2007,301156,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,7.9691453,1.954717,14.005107,557914.0,47.345047,8.21235,47.602703,0.50352573,-29984.5,-3.1555152,2.6596422,3.5625722,-1.1085895,-0.02503035,1317885000.0,12.615387002432174
CHN,2008,300983,18659250.0,0.0,15000000.0,0.0,4.0,0.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,7.4118876,1.4956536,13.347781,596169.7,50.591457,8.263018,51.25178,-0.05373192,8271.1875,-3.2655346,3.2443023,0.59631324,0.22953233,-1.7092968,1324655000.0,12.614812386171995
CHN,2009,301029,4030000.0,0.0,1620000.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,7.536609,1.5691193,13.525065,539304.94,45.765865,8.355818,47.214214,0.07098961,-48593.562,-3.2944307,2.5053174,3.861023,-3.0576057,0.27928302,1331260000.0,12.614965206538596
CHN,2010,301104,15920020.0,0.0,15200000.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,7.2843823,1.4368981,13.152184,618484.0,52.485065,8.397208,57.50694,-0.18123722,30585.5,-3.256562,3.6848116,-0.79355556,1.361589,-2.551403,1337705000.0,12.615214320110761
CHN,2011,301042,4489750.0,0.0,3514000.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.1361146,1.2626566,13.029006,524599.5,44.517944,8.245758,44.633404,-0.32950497,-63299.0,-3.4107552,2.2869573,3.964831,-4.69284,0.5170365,1345035000.0,12.61500839067076
CHN,2012,301290,5730900.0,0.0,2079000.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.8293386,1.064505,12.612681,623334.8,52.89671,8.498434,54.977375,-0.636281,35436.312,-3.4066846,3.7464828,-1.7898196,0.8276914,-3.0720806,1354190000.0,12.615831854111356
CHN,2013,301419,5924700.0,0.0,1577000.0,0.0,7.0,0.0,0.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,7.465553,1.4899241,13.461244,600927.4,50.995197,8.436192,52.58848,-6.67572e-05,13028.875,-3.2605703,3.36378,0.45884642,0.613165,-1.8680146,1363240000.0,12.616259919973666
CHN,2014,301499,3612340.0,0.0,628000.0,0.0,7.0,0.0,0.0,13.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,7.482233,1.5779296,13.407478,588567.4,49.946316,8.355711,52.388454,0.016613483,668.875,-3.2510693,3.1968088,1.1329734,-0.117326416,-1.4134295,1371860000.0,12.616525295149378
CHN,2015,301716,3601781.0,0.0,1100000.0,0.0,4.0,0.0,0.0,6.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,7.7356687,1.9029902,13.589337,607782.2,51.576904,8.302488,53.447575,0.2700491,19883.688,-3.1632783,3.4095044,0.51749015,1.5364544,-1.8769115,1379860000.0,12.617244770924632
CHN,2016,317901,7434655.0,53.0,1990000.0,0.0,8.0,0.0,1.0,26.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,7.7019353,1.7876157,13.637658,650648.56,55.21458,8.402701,57.14381,0.23631573,62750.062,-3.1419308,4.0141044,-1.8150549,4.1169105,-3.3717945,1387790000.0,12.669498438165672
CHN,2017,322405,4463902.0,109.0,1620000.0,0.0,13.0,0.0,0.0,48.0,7.0,0.0,0.0,41.0,0.0,0.0,0.0,7.880035,1.9120227,13.869742,609606.1,51.731686,8.329534,52.895645,0.41441536,21707.625,-3.133897,3.411401,0.6663851,1.9134449,-1.8521245,1396215000.0,12.683566899863274
CHN,2018,322341,4032933.0,81.0,1610000.0,0.0,7.0,0.0,5.0,13.0,4.0,0.0,0.0,52.0,0.0,0.0,0.0,7.507776,1.5586815,13.477254,619014.9,52.530117,8.464408,49.85226,0.04215622,31116.375,-3.269827,3.5145428,-0.42890713,1.8125883,-2.4845085,1402760000.0,12.683368372686113
CHN,2019,304023,4033900.0,63.0,2097000.0,0.0,9.0,0.0,0.0,27.0,6.0,0.0,0.0,19.0,0.0,0.0,2.0,7.785242,1.783378,13.807937,596063.06,50.58241,8.425696,53.39178,0.31962252,8164.5625,-3.1706245,3.2955565,1.2474976,0.8972276,-1.4724238,1407745000.0,12.6248619246406
CIV,2000,122933,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,26.468973,21.252457,31.737276,38846.176,115.61362,0.6997304,45.52415,-0.29036903,-1553.8594,1.8344327,-0.087014705,-0.52253187,-0.6551993,-0.029958904,17699004.0,11.719402904975254
CIV,2001,128560,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,26.51384,21.279837,31.799034,43291.5,128.84375,0.7275478,50.452732,-0.24550247,2891.4648,1.940603,0.15678309,-0.7426842,-0.30399337,-0.011280844,18178913.0,11.764158778850339
CIV,2002,145890,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,26.758184,21.55253,32.01153,40206.977,119.66361,0.73381716,42.532627,-0.0011577606,-193.0586,1.8988997,-0.13132034,-0.1222745,-0.037056744,0.13024966,18654771.0,11.890615046521852
CIV,2003,115324,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,26.733034,21.573067,31.939957,43240.15,128.69092,0.7300654,50.34496,-0.02630806,2840.1133,1.9965326,0.13489914,-0.37507018,0.094628096,0.14093632,19125542.0,11.655509508426022
CIV,2004,112225,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,26.715029,21.6471,31.832367,40137.527,119.45692,0.66699076,43.44518,-0.04431343,-262.5078,1.9035975,-0.123753354,-0.20274192,-0.11902973,0.12518051,19595000.0,11.628269974280961
CIV,2005,82099,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,26.910118,21.830803,32.04018,39164.426,116.56079,0.7058916,44.92151,0.15077591,-1235.6094,1.9494812,-0.12719268,0.19040377,0.17388596,0.26935235,20068458.0,11.31569329544052
CIV,2006,738808,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,26.686758,21.537428,31.887201,42235.227,125.70008,0.7090753,41.01679,-0.07258415,1835.1914,1.8976687,-0.10504551,-0.377364,-0.037947528,0.059416275,20546802.0,13.512794709149645
CIV,2007,735458,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,26.806177,21.558706,32.10186,38093.227,113.37269,0.7089862,39.546112,0.046834946,-2306.8086,1.862264,-0.2704777,0.09697605,-0.075629264,0.16679598,21030558.0,13.508250073078283
CIV,2008,709051,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,26.379389,21.138765,31.670237,40945.9,121.86279,0.73499393,44.529938,-0.37995338,545.8633,1.8253957,-0.032042358,-0.8026891,-0.68817353,-0.12571783,21514439.0,13.471684145561065
CIV,2009,543955,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.754984,21.611681,31.948736,41498.926,123.508705,0.7899502,43.891697,-0.0043582916,1098.8906,1.9198431,-0.04960328,-0.20575163,0.033499155,0.11378619,21997940.0,13.206623640213985
CIV,2010,540974,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,27.067114,21.92076,32.265476,48460.625,144.22804,0.7200379,50.099636,0.30777168,8060.59,2.1511261,0.25184822,-0.1654399,1.0335958,0.32700396,22488065.0,13.201128346039983
CIV,2011,152477,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,26.718008,21.533258,31.95268,41509.65,123.54062,0.7403233,46.34279,-0.041334152,1109.6133,1.9360548,-0.0024134545,-0.27888024,-0.035353333,0.11563887,22982000.0,11.934775602327715
CIV,2012,749812,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,26.452902,21.351934,31.604837,36510.75,108.66294,0.7200181,38.1755,-0.30644035,-3889.2852,1.7381564,-0.3143847,-0.38352227,-0.82003725,-0.07312806,23467078.0,13.527579121090437
CIV,2013,727698,78.0,0.0,78.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.693304,21.536829,31.899553,35794.426,106.53103,0.724058,45.73608,-0.06603813,-4605.6094,1.8528944,-0.18547533,0.054871447,-0.4359113,0.1488792,23939775.0,13.497642780141572
CIV,2014,726637,4500.0,0.0,4500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.732813,21.674109,31.84509,44685.527,132.99263,0.7086747,48.954586,-0.026529312,4285.492,2.0076094,0.14164816,-0.47327992,0.18753555,0.12522148,24527395.0,13.496183695777724
CIV,2015,1010942,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,26.922173,21.708036,32.18549,33568.125,99.90513,0.748419,42.385426,0.16283035,-6831.91,1.8530037,-0.34058872,0.5909079,-0.15149733,0.29732895,25246342.0,13.826394116591247
CIV,2016,695791,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,27.20491,22.09762,32.36198,37694.426,112.18579,0.7170143,43.290024,0.44556808,-2705.6094,1.9925948,-0.22998646,0.7815204,0.6242923,0.47206587,25989405.0,13.452806044077112
CIV,2017,694092,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,27.062202,21.866667,32.309452,35539.773,105.77314,0.72503185,42.55815,0.30286026,-4860.2617,1.9197258,-0.29603666,0.68944037,0.22891703,0.38378772,26733372.0,13.45036123627466
CIV,2018,694110,3158.0,5.0,2000.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8968,21.83445,32.008484,43664.777,129.9547,0.76908445,40.305996,0.1374569,3264.7422,1.958695,-0.08312414,-0.11246311,0.43498686,0.17491113,27464173.0,13.450387169062639
CIV,2019,957635,716.0,3.0,610.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.71012,21.531176,31.940401,42912.625,127.71615,0.7289048,41.6784,-0.049222946,2512.5898,1.9153335,-0.06790188,-0.38052642,0.04533005,0.06895729,28193009.0,13.772223026504227
CMR,2000,45313,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,24.787218,19.346643,30.27849,68105.766,135.1305,1.7695228,59.315216,-0.3183117,-123.32031,1.5631559,0.7067676,-0.6086984,-0.6638503,0.0070142797,14912631.0,10.7213713144974
CMR,2001,43763,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,24.852282,19.436409,30.32055,70896.766,140.6682,1.7851957,64.8755,-0.2532482,2667.6797,1.6482778,0.8947391,-0.677252,-0.37992558,0.03748781,15309490.0,10.686566840596681
CMR,2002,63596,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,25.031614,19.613558,30.502861,71148.195,141.16707,1.8280972,65.546555,-0.07391548,2919.1094,1.6977322,0.9099554,-0.38838908,-0.03839519,0.15159258,15725528.0,11.060321578404363
CMR,2003,64258,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,25.089798,19.683352,30.547998,71255.97,141.38089,1.7928047,67.03849,-0.015731812,3026.8828,1.7304391,0.93305963,-0.30615023,0.07410859,0.20858352,16160340.0,11.070677070768497
CMR,2004,64984,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,25.145819,19.726225,30.61741,68205.63,135.32864,1.8012867,65.38229,0.040288925,-23.453125,1.7041484,0.8218814,-0.02136112,-0.010954504,0.28739488,16610487.0,11.081911753015689
CMR,2005,58808,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,25.183401,19.778193,30.639963,63977.527,126.93954,1.8041111,57.111805,0.07787132,-4251.5586,1.6094432,0.53505254,0.31259567,-0.19283412,0.3310827,17074594.0,10.982050183398535
